sourceIPv4Address,destinationIPv4Address,protocolIdentifier,protocolName,sourceTransportPort,destinationTransportPort,octetDeltaCount,packetDeltaCount,flowStartMilliseconds,flowEndMilliseconds,mac_source,mac_destination,transport_source_port,transport_destination_port,application_name,http_url,https_url_certificate,datalink_vlan,flow_start_time,flow_end_time,bytes_accumulated,tcp_retransmits,tcp_rst,tcp_fin,anomaly,anomaly_type,response_time_ms
192.168.1.100,203.0.113.20,6,TCP,62889,80,13433,39,1745392365206,1745392375058,8c:c0:00:b7:8d:01,60:b6:af:9b:00:5b,14478,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:45.206913,2025-04-23T07:12:55.058913,10305,1,0,1,True,slow_response,9852
192.168.1.100,203.0.113.20,6,TCP,52985,80,16238,18,1745392365206,1745392381427,4e:85:1c:b4:49:be,92:7f:2e:e2:ce:ac,9770,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:45.206974,2025-04-23T07:13:01.427974,26098,1,0,1,True,slow_response,16221
192.168.1.100,203.0.113.20,6,TCP,46856,80,15909,72,1745392365207,1745392383648,b4:42:0d:85:b2:ad,c8:fb:a5:51:12:13,16917,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:45.207030,2025-04-23T07:13:03.648030,8432,1,0,1,True,slow_response,18441
192.168.1.100,203.0.113.20,6,TCP,31112,80,42542,40,1745392365207,1745392386482,e3:58:70:8d:ea:e6,1d:52:b0:d9:a7:ab,4124,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:45.207086,2025-04-23T07:13:06.482086,21236,1,0,1,True,slow_response,21275
192.168.1.100,203.0.113.20,6,TCP,42008,80,1528,49,1745392365207,1745392380283,97:2b:dd:58:e9:b7,07:d4:da:a7:37:72,25499,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:45.207141,2025-04-23T07:13:00.283141,1083,1,0,1,True,slow_response,15076
192.168.1.100,203.0.113.20,6,TCP,40154,80,22150,75,1745392365207,1745392374693,1b:e0:2b:27:5d:77,9c:eb:f5:2d:b1:68,39903,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:45.207197,2025-04-23T07:12:54.693197,7598,2,0,1,True,slow_response,9486
192.168.1.100,203.0.113.20,6,TCP,1304,80,29393,37,1745392365207,1745392388666,c1:94:d8:69:3c:45,86:5b:e4:1d:6d:39,15309,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:45.207253,2025-04-23T07:13:08.666253,47586,1,0,1,True,slow_response,23459
192.168.1.100,203.0.113.20,6,TCP,21805,80,10447,24,1745392365207,1745392394718,cf:1a:d6:a3:95:10,0b:d8:17:b4:ff:83,34235,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:45.207307,2025-04-23T07:13:14.718307,30835,0,0,1,True,slow_response,29511
192.168.1.100,203.0.113.20,6,TCP,62021,80,28461,96,1745392365207,1745392381355,31:61:ac:83:dd:d3,ac:15:01:d0:0f:c1,13857,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:45.207383,2025-04-23T07:13:01.355383,3674,0,0,1,True,slow_response,16148
192.168.1.100,203.0.113.20,6,TCP,5952,80,13794,30,1745392365207,1745392381865,16:ea:43:54:2f:de,19:2e:2c:74:11:64,27252,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:45.207439,2025-04-23T07:13:01.865439,3599,0,0,1,True,slow_response,16658
192.168.1.100,203.0.113.20,6,TCP,15636,80,35318,64,1745392365207,1745392392991,04:d4:76:cc:14:6a,f3:f8:cc:d0:99:22,14379,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:45.207493,2025-04-23T07:13:12.991493,48418,0,0,1,True,slow_response,27784
192.168.1.100,203.0.113.20,6,TCP,3903,80,46891,64,1745392365207,1745392394693,96:41:e6:eb:bd:a4,cc:9e:56:b3:07:23,37497,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:45.207548,2025-04-23T07:13:14.693548,7310,2,0,1,True,slow_response,29486
192.168.1.100,203.0.113.20,6,TCP,46054,80,32910,67,1745392365207,1745392380444,a3:ce:a2:c8:fe:82,83:17:e8:bf:69:4f,8448,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:45.207604,2025-04-23T07:13:00.444604,14824,2,0,1,True,slow_response,15237
192.168.1.100,203.0.113.20,6,TCP,41216,80,5139,12,1745392365207,1745392379029,8c:38:4c:3c:86:ef,2b:15:a4:de:0c:ac,4008,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:45.207658,2025-04-23T07:12:59.029658,28017,1,0,1,True,slow_response,13822
192.168.1.100,203.0.113.20,6,TCP,51318,80,2719,48,1745392365207,1745392372159,3f:98:5c:b0:26:bf,e0:bc:e7:9d:32:a8,26703,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:45.207714,2025-04-23T07:12:52.159714,15009,2,0,1,True,slow_response,6952
192.168.1.100,203.0.113.20,6,TCP,50580,80,24210,98,1745392365207,1745392377132,7c:4d:44:cd:6e:89,94:58:ca:d6:fc:c2,42991,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:45.207767,2025-04-23T07:12:57.132767,14839,0,0,1,True,slow_response,11925
192.168.1.100,203.0.113.20,6,TCP,52294,80,33127,45,1745392365207,1745392380578,a3:c7:b3:42:45:0d,b3:cd:54:cf:70:61,14286,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:45.207822,2025-04-23T07:13:00.578822,9834,0,0,1,True,slow_response,15371
192.168.1.100,203.0.113.20,6,TCP,16790,80,5032,13,1745392365207,1745392385193,50:24:2d:b0:13:7f,bd:34:a3:72:5c:0d,18799,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:45.207878,2025-04-23T07:13:05.193878,28336,2,0,1,True,slow_response,19986
192.168.1.100,203.0.113.20,6,TCP,26776,80,27431,69,1745392365207,1745392379440,2e:f5:aa:98:4e:51,c4:f2:e4:55:b7:3b,17535,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:45.207935,2025-04-23T07:12:59.440935,33169,2,0,1,True,slow_response,14233
192.168.1.100,203.0.113.20,6,TCP,14028,80,26197,98,1745392365207,1745392373691,da:20:b1:8a:1f:a0,d9:59:f4:06:7f:61,6185,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:45.207990,2025-04-23T07:12:53.691990,22513,1,0,1,True,slow_response,8484
192.168.1.100,203.0.113.20,6,TCP,15204,80,47249,98,1745392365208,1745392393087,2e:01:20:1b:78:60,90:05:1e:56:ba:6b,20608,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:45.208044,2025-04-23T07:13:13.087044,43561,0,0,1,True,slow_response,27879
192.168.1.100,203.0.113.20,6,TCP,1853,80,37793,69,1745392365208,1745392393253,c0:37:d7:e9:81:dd,07:92:fc:5f:cd:a7,55381,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:45.208100,2025-04-23T07:13:13.253100,31587,2,0,1,True,slow_response,28045
192.168.1.100,203.0.113.20,6,TCP,29992,80,18461,60,1745392365208,1745392382772,2e:74:7e:e0:e9:9d,c4:cc:9c:cc:d9:1b,33208,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:45.208154,2025-04-23T07:13:02.772154,48720,2,0,1,True,slow_response,17564
192.168.1.100,203.0.113.20,6,TCP,59120,80,3464,53,1745392365208,1745392390267,80:fb:84:a1:bd:df,b4:4c:5b:28:a7:6a,27026,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:45.208210,2025-04-23T07:13:10.267210,20375,0,0,1,True,slow_response,25059
192.168.1.100,203.0.113.20,6,TCP,30142,80,12294,91,1745392365208,1745392377107,ac:1e:4c:45:98:a3,45:0b:68:85:55:f8,4732,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:45.208265,2025-04-23T07:12:57.107265,26518,1,0,1,True,slow_response,11899
192.168.1.100,203.0.113.20,6,TCP,47463,80,9516,89,1745392365208,1745392378261,89:88:93:4d:a4:6e,a2:1c:a7:9d:1e:eb,60832,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:45.208319,2025-04-23T07:12:58.261319,25371,0,0,1,True,slow_response,13053
192.168.1.100,203.0.113.20,6,TCP,29394,80,30026,59,1745392365208,1745392373435,b5:f0:d6:25:3b:26,9f:2e:e8:45:ae:f0,26712,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:45.208411,2025-04-23T07:12:53.435411,49908,2,0,1,True,slow_response,8227
192.168.1.100,203.0.113.20,6,TCP,5585,80,25973,84,1745392365208,1745392388182,fb:d7:8c:55:3a:8e,ff:c2:37:79:9c:4e,41369,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:45.208467,2025-04-23T07:13:08.182467,36709,0,0,1,True,slow_response,22974
192.168.1.100,203.0.113.20,6,TCP,49322,80,11220,27,1745392365208,1745392381360,40:da:39:9b:75:2a,42:e8:8f:1d:b9:a5,50827,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:45.208522,2025-04-23T07:13:01.360522,23531,2,0,1,True,slow_response,16152
192.168.1.100,203.0.113.20,6,TCP,61079,80,49305,34,1745392365245,1745392374922,51:e8:68:99:32:4b,cd:b2:fb:9b:0f:a8,34493,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:45.245568,2025-04-23T07:12:54.922568,29314,2,0,1,True,slow_response,9677
192.168.1.100,203.0.113.20,6,TCP,20656,80,14738,34,1745392365245,1745392383392,59:cd:9d:22:a3:75,38:43:8a:de:44:4d,41466,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:45.245640,2025-04-23T07:13:03.392640,2549,0,0,1,True,slow_response,18147
192.168.1.100,203.0.113.20,6,TCP,19396,80,2027,97,1745392365245,1745392373456,75:ac:f7:02:05:47,e2:da:13:c2:5a:57,24283,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:45.245702,2025-04-23T07:12:53.456702,10052,2,0,1,True,slow_response,8211
192.168.1.100,203.0.113.20,6,TCP,50034,80,27461,99,1745392365245,1745392384473,a7:dc:5d:b1:73:37,65:39:a7:75:f6:a1,16153,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:45.245758,2025-04-23T07:13:04.473758,21716,1,0,1,True,slow_response,19228
192.168.1.100,203.0.113.20,6,TCP,42205,80,15221,83,1745392365245,1745392378352,a4:00:69:ca:84:a4,bf:d5:9f:de:d8:67,6334,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:45.245814,2025-04-23T07:12:58.352814,42153,0,0,1,True,slow_response,13107
192.168.1.100,203.0.113.20,6,TCP,2955,80,7861,69,1745392365245,1745392385930,01:b8:b0:a0:e0:64,19:0d:d2:40:53:27,62857,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:45.245868,2025-04-23T07:13:05.930868,27394,2,0,1,True,slow_response,20685
192.168.1.100,203.0.113.20,6,TCP,27221,80,48235,80,1745392365245,1745392379932,d5:f8:ac:bd:3b:cc,dc:9e:10:f5:7a:6e,33674,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:45.245923,2025-04-23T07:12:59.932923,46669,1,0,1,True,slow_response,14687
192.168.1.100,203.0.113.20,6,TCP,52148,80,5691,66,1745392365245,1745392376833,1b:52:f4:72:99:0c,f0:e3:05:ee:15:88,30729,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:45.245978,2025-04-23T07:12:56.833978,25841,0,0,1,True,slow_response,11588
192.168.1.100,203.0.113.20,6,TCP,33717,80,14913,88,1745392365246,1745392389553,ff:ec:71:5f:9b:42,00:c9:1e:cc:db:e1,34166,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:45.246035,2025-04-23T07:13:09.553035,30943,1,0,1,True,slow_response,24307
192.168.1.100,203.0.113.20,6,TCP,50214,80,23058,87,1745392365246,1745392381094,6c:84:9b:b0:33:7f,c8:03:bd:e4:6f:69,43152,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:45.246090,2025-04-23T07:13:01.094090,21587,0,0,1,True,slow_response,15848
192.168.1.100,203.0.113.20,6,TCP,45051,80,44073,20,1745392365246,1745392387961,dd:3d:7b:08:c9:65,2c:57:4b:27:32:b6,13568,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:45.246144,2025-04-23T07:13:07.961144,6416,2,0,1,True,slow_response,22715
192.168.1.100,203.0.113.20,6,TCP,46776,80,35498,13,1745392365246,1745392371893,32:4a:ae:b2:a1:99,52:15:d5:f4:97:44,13319,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:45.246201,2025-04-23T07:12:51.893201,38383,1,0,1,True,slow_response,6647
192.168.1.100,203.0.113.20,6,TCP,62659,80,18874,40,1745392365246,1745392388189,10:c9:4f:24:61:61,d8:e7:37:72:14:d4,36172,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:45.246255,2025-04-23T07:13:08.189255,48321,0,0,1,True,slow_response,22943
192.168.1.100,203.0.113.20,6,TCP,12107,80,12852,19,1745392365246,1745392393965,5e:c3:d3:70:7b:74,dd:f5:ad:4c:fa:c1,26740,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:45.246310,2025-04-23T07:13:13.965310,36221,2,0,1,True,slow_response,28719
192.168.1.100,203.0.113.20,6,TCP,35539,80,12759,26,1745392365246,1745392389082,12:b0:d5:3a:d1:37,1a:29:d6:73:a4:c5,27588,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:45.246386,2025-04-23T07:13:09.082386,45586,0,0,1,True,slow_response,23836
192.168.1.100,203.0.113.20,6,TCP,43924,80,33566,42,1745392365246,1745392371455,fa:16:a9:86:d8:63,f7:6c:f1:8d:85:dc,26271,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:45.246442,2025-04-23T07:12:51.455442,16433,1,0,1,True,slow_response,6209
192.168.1.100,203.0.113.20,6,TCP,57567,80,22507,65,1745392365246,1745392372403,3c:ff:f0:50:70:7d,d7:9f:be:bb:7e:99,62125,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:45.246498,2025-04-23T07:12:52.403498,26373,1,0,1,True,slow_response,7157
192.168.1.100,203.0.113.20,6,TCP,11116,80,10009,80,1745392365246,1745392391098,de:7c:f2:87:6a:03,0f:2d:5a:37:34:93,63613,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:45.246552,2025-04-23T07:13:11.098552,2306,2,0,1,True,slow_response,25852
192.168.1.100,203.0.113.20,6,TCP,15202,80,24102,100,1745392365246,1745392383742,4c:74:68:9d:aa:26,b1:36:96:3c:24:b9,21916,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:45.246607,2025-04-23T07:13:03.742607,47377,2,0,1,True,slow_response,18496
192.168.1.100,203.0.113.20,6,TCP,5712,80,43327,92,1745392365246,1745392373173,4b:f5:57:39:6e:14,28:78:8d:7a:a4:d8,9743,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:45.246661,2025-04-23T07:12:53.173661,15418,0,0,1,True,slow_response,7927
192.168.1.100,203.0.113.20,6,TCP,17298,80,46287,64,1745392365246,1745392383106,4f:78:95:c9:10:b9,d3:8a:3a:2e:56:d2,44848,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:45.246715,2025-04-23T07:13:03.106715,35754,0,0,1,True,slow_response,17860
192.168.1.100,203.0.113.20,6,TCP,54113,80,44565,63,1745392365246,1745392381641,77:1a:0c:a6:b2:18,af:f2:8d:70:76:99,15291,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:45.246770,2025-04-23T07:13:01.641770,40755,2,0,1,True,slow_response,16395
192.168.1.100,203.0.113.20,6,TCP,34856,80,2222,68,1745392365246,1745392373580,03:23:c7:99:a2:31,fb:05:8f:c6:67:74,56543,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:45.246824,2025-04-23T07:12:53.580824,15841,0,0,1,True,slow_response,8334
192.168.1.100,203.0.113.20,6,TCP,4547,80,11824,71,1745392365246,1745392381514,3c:73:12:43:b6:43,48:bd:ec:7b:91:ce,56807,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:45.246879,2025-04-23T07:13:01.514879,39879,0,0,1,True,slow_response,16268
192.168.1.100,203.0.113.20,6,TCP,29781,80,49440,10,1745392365246,1745392378084,6f:48:fc:8a:ca:26,4e:b1:87:01:b9:45,48216,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:45.246933,2025-04-23T07:12:58.084933,29587,2,0,1,True,slow_response,12838
192.168.1.100,203.0.113.20,6,TCP,25999,80,47182,88,1745392365246,1745392378136,7b:0f:bb:fe:3e:11,6f:67:87:1a:4d:be,26313,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:45.246987,2025-04-23T07:12:58.136987,11676,2,0,1,True,slow_response,12890
192.168.1.100,203.0.113.20,6,TCP,1845,80,18162,34,1745392365247,1745392385613,64:99:7a:d8:13:11,2c:1d:a6:ee:e7:e6,7710,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:45.247041,2025-04-23T07:13:05.613041,31761,2,0,1,True,slow_response,20366
192.168.1.100,203.0.113.20,6,TCP,50290,80,31285,35,1745392365247,1745392390704,ad:a4:96:9f:c3:01,b4:82:06:67:dd:86,37066,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:45.247095,2025-04-23T07:13:10.704095,41599,2,0,1,True,slow_response,25457
192.168.1.100,203.0.113.20,6,TCP,3330,80,7609,26,1745392365247,1745392394509,72:89:be:4f:cb:82,7a:e4:d3:5b:5b:71,17222,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:45.247149,2025-04-23T07:13:14.509149,32891,1,0,1,True,slow_response,29262
192.168.1.100,203.0.113.20,6,TCP,47206,80,38895,93,1745392365247,1745392376819,a1:69:06:ca:5c:c9,3f:96:90:6a:a6:d6,64053,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:45.247203,2025-04-23T07:12:56.819203,42264,0,0,1,True,slow_response,11572
192.168.1.100,203.0.113.20,6,TCP,49319,80,24222,91,1745392365284,1745392390819,fc:38:5e:c7:e3:d7,3a:4e:07:51:4b:91,5534,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:45.284524,2025-04-23T07:13:10.819524,12576,1,0,1,True,slow_response,25535
192.168.1.100,203.0.113.20,6,TCP,31563,80,20003,42,1745392365284,1745392386299,48:1c:06:b3:19:3d,3c:c8:86:ba:3d:5e,56569,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:45.284596,2025-04-23T07:13:06.299596,9694,2,0,1,True,slow_response,21015
192.168.1.100,203.0.113.20,6,TCP,27915,80,22162,42,1745392365284,1745392383063,ad:89:14:be:05:a7,fe:2a:95:8e:62:f4,47847,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:45.284656,2025-04-23T07:13:03.063656,6618,2,0,1,True,slow_response,17779
192.168.1.100,203.0.113.20,6,TCP,11547,80,16135,14,1745392365284,1745392371078,b8:54:01:d0:cb:24,80:7c:50:aa:07:df,57404,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:45.284712,2025-04-23T07:12:51.078712,11579,2,0,1,True,slow_response,5794
192.168.1.100,203.0.113.20,6,TCP,15581,80,40007,18,1745392365284,1745392391356,26:de:e7:b7:3a:7d,68:80:56:3d:8d:31,29206,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:45.284766,2025-04-23T07:13:11.356766,33766,2,0,1,True,slow_response,26072
192.168.1.100,203.0.113.20,6,TCP,21068,80,5873,86,1745392365284,1745392386365,f9:98:8f:55:9a:63,04:39:04:76:07:47,32520,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:45.284845,2025-04-23T07:13:06.365845,40504,0,0,1,True,slow_response,21081
192.168.1.100,203.0.113.20,6,TCP,24385,80,18600,46,1745392365284,1745392388084,b3:14:f8:be:cb:fc,67:0e:33:ff:a0:08,57041,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:45.284906,2025-04-23T07:13:08.084906,23841,0,0,1,True,slow_response,22800
192.168.1.100,203.0.113.20,6,TCP,60209,80,31379,78,1745392365284,1745392392491,61:5e:30:10:61:fe,e9:f9:07:7d:2e:32,15049,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:45.284963,2025-04-23T07:13:12.491963,4314,0,0,1,True,slow_response,27207
192.168.1.100,203.0.113.20,6,TCP,30096,80,45057,48,1745392365285,1745392389237,00:3f:c2:20:4d:ae,21:1a:d7:8c:0f:53,8020,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:45.285017,2025-04-23T07:13:09.237017,12639,0,0,1,True,slow_response,23952
192.168.1.100,203.0.113.20,6,TCP,27219,80,14463,52,1745392365285,1745392384323,20:59:c8:36:13:56,3f:61:ae:2b:de:95,64359,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:45.285071,2025-04-23T07:13:04.323071,39709,1,0,1,True,slow_response,19038
192.168.1.100,203.0.113.20,6,TCP,55609,80,45874,26,1745392365285,1745392386359,39:ae:69:18:21:5f,5c:01:2c:5e:1a:90,43149,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:45.285125,2025-04-23T07:13:06.359125,44231,0,0,1,True,slow_response,21074
192.168.1.100,203.0.113.20,6,TCP,49721,80,20183,60,1745392365285,1745392381380,78:0b:b9:ef:23:f6,65:85:c8:73:b1:09,60911,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:45.285180,2025-04-23T07:13:01.380180,48375,1,0,1,True,slow_response,16095
192.168.1.100,203.0.113.20,6,TCP,47814,80,45354,34,1745392365285,1745392390695,30:7b:b5:69:ea:e7,72:da:97:0a:c6:cf,14808,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:45.285234,2025-04-23T07:13:10.695234,29717,0,0,1,True,slow_response,25410
192.168.1.100,203.0.113.20,6,TCP,34107,80,27749,37,1745392365285,1745392383633,24:42:11:37:45:88,21:f6:c7:45:e8:76,54104,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:45.285288,2025-04-23T07:13:03.633288,48999,0,0,1,True,slow_response,18348
192.168.1.100,203.0.113.20,6,TCP,25399,80,12977,13,1745392365285,1745392388587,ab:6a:8f:7e:55:bb,8b:ce:19:53:5a:1b,32942,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:45.285376,2025-04-23T07:13:08.587376,22114,0,0,1,True,slow_response,23302
192.168.1.100,203.0.113.20,6,TCP,64744,80,34793,69,1745392365285,1745392378903,2e:93:60:ca:72:f4,e1:ba:70:c1:41:6c,57356,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:45.285434,2025-04-23T07:12:58.903434,41825,1,0,1,True,slow_response,13618
192.168.1.100,203.0.113.20,6,TCP,12081,80,20869,58,1745392365285,1745392389423,f9:12:5c:ae:8f:63,a3:46:14:be:3b:74,47803,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:45.285486,2025-04-23T07:13:09.423486,13464,1,0,1,True,slow_response,24138
192.168.1.100,203.0.113.20,6,TCP,44514,80,14936,38,1745392365285,1745392388163,33:b3:32:21:1e:40,69:a2:64:6a:84:a9,57345,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:45.285540,2025-04-23T07:13:08.163540,32348,0,0,1,True,slow_response,22878
192.168.1.100,203.0.113.20,6,TCP,8128,80,1652,31,1745392365285,1745392379950,e2:3d:b8:c2:a3:a4,ef:d2:6b:d7:f3:36,52516,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:45.285595,2025-04-23T07:12:59.950595,45640,1,0,1,True,slow_response,14665
192.168.1.100,203.0.113.20,6,TCP,13032,80,24943,47,1745392365285,1745392375668,e8:e9:2b:bb:3d:44,b7:8f:d9:7a:bf:ef,42320,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:45.285653,2025-04-23T07:12:55.668653,28113,0,0,1,True,slow_response,10383
192.168.1.100,203.0.113.20,6,TCP,44104,80,48047,97,1745392365285,1745392392257,05:fb:b2:82:15:29,d2:e1:14:84:74:29,48423,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:45.285709,2025-04-23T07:13:12.257709,21122,2,0,1,True,slow_response,26972
192.168.1.100,203.0.113.20,6,TCP,32827,80,44479,38,1745392365285,1745392382078,da:9a:63:0e:de:8b,e0:8d:67:1c:c4:ba,18593,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:45.285763,2025-04-23T07:13:02.078763,10077,0,0,1,True,slow_response,16793
192.168.1.100,203.0.113.20,6,TCP,56105,80,32898,98,1745392365285,1745392381623,19:f3:8d:96:61:17,fc:d6:ac:34:a5:b9,14799,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:45.285816,2025-04-23T07:13:01.623816,48785,1,0,1,True,slow_response,16338
192.168.1.100,203.0.113.20,6,TCP,38068,80,10630,13,1745392365285,1745392382952,fa:63:34:7a:13:38,3a:19:2e:5e:ca:15,29396,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:45.285872,2025-04-23T07:13:02.952872,25472,2,0,1,True,slow_response,17667
192.168.1.100,203.0.113.20,6,TCP,44197,80,28770,41,1745392365285,1745392382910,56:7c:1e:a0:af:64,2c:98:42:17:13:21,32501,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:45.285928,2025-04-23T07:13:02.910928,12655,2,0,1,True,slow_response,17625
192.168.1.100,203.0.113.20,6,TCP,25978,80,39930,74,1745392365285,1745392390020,00:e6:0b:30:b0:2c,8c:0e:b7:e7:39:a9,50903,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:45.285982,2025-04-23T07:13:10.020982,38384,2,0,1,True,slow_response,24735
192.168.1.100,203.0.113.20,6,TCP,4379,80,18078,18,1745392365286,1745392386867,00:f1:80:d6:1a:c8,d1:73:d2:10:08:b4,29400,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:45.286035,2025-04-23T07:13:06.867035,40359,0,0,1,True,slow_response,21581
